"DateTime","open","high","low","close"
2022-02-17 23:30:00,387.46,387.5,387.42,387.46
2022-02-17 23:31:00,387.44,387.44,387.32,387.32
2022-02-17 23:32:00,387.36,387.36,387.1,387.2
2022-02-17 23:33:00,387.22,387.26,387.06,387.08
2022-02-17 23:34:00,387.12,387.16,387.04,387.1
2022-02-17 23:35:00,387.1,387.22,387.1,387.2
2022-02-17 23:36:00,387.18,387.2,387.14,387.18
2022-02-17 23:37:00,387.16,387.24,387.14,387.18
2022-02-17 23:38:00,387.16,387.18,387.12,387.16
2022-02-17 23:39:00,387.16,387.26,387.14,387.24
2022-02-17 23:40:00,387.24,387.34,387.24,387.28
2022-02-17 23:41:00,387.28,387.38,387.26,387.36
2022-02-17 23:42:00,387.36,387.44,387.34,387.36
2022-02-17 23:43:00,387.36,387.38,387.32,387.36
2022-02-17 23:44:00,387.36,387.36,387.3,387.34
2022-02-17 23:45:00,387.34,387.38,387.34,387.36
2022-02-17 23:46:00,387.38,387.48,386.72,387.1
2022-02-17 23:47:00,387.08,387.34,387.04,387.24
2022-02-17 23:48:00,387.22,387.22,387.12,387.14
2022-02-17 23:49:00,387.12,387.18,387.08,387.16
2022-02-17 23:50:00,387.14,387.2,387.14,387.18
2022-02-17 23:51:00,387.2,387.2,387.02,387.06
2022-02-17 23:52:00,387.06,387.16,387.04,387.16
2022-02-17 23:53:00,387.16,387.22,387.14,387.2
2022-02-17 23:54:00,387.22,387.24,387.14,387.2
2022-02-17 23:55:00,387.16,387.16,387.06,387.14
2022-02-17 23:56:00,387.14,387.18,387.1,387.16
2022-02-17 23:57:00,387.16,387.18,387.12,387.18
2022-02-17 23:58:00,387.2,387.22,387.16,387.18
2022-02-17 23:59:00,387.16,387.3,387.14,387.3
2022-02-18 00:00:00,387.3,387.34,387.26,387.34
2022-02-18 00:01:00,387.36,387.36,387.22,387.28
2022-02-18 00:02:00,387.28,387.38,387.26,387.32
2022-02-18 00:03:00,387.34,387.42,387.32,387.42
2022-02-18 00:04:00,387.42,387.44,387.38,387.42
2022-02-18 00:05:00,387.42,387.56,387.42,387.5
2022-02-18 00:06:00,387.5,387.5,387.42,387.44
2022-02-18 00:07:00,387.42,387.52,387.42,387.48
2022-02-18 00:08:00,387.5,387.52,387.48,387.48
2022-02-18 00:09:00,387.46,387.52,387.42,387.5
2022-02-18 00:10:00,387.5,387.54,387.38,387.38
2022-02-18 00:11:00,387.38,387.44,387.3,387.32
2022-02-18 00:12:00,387.34,387.34,387.24,387.3
2022-02-18 00:13:00,387.3,387.3,387.18,387.24
2022-02-18 00:14:00,387.24,387.34,387.22,387.3
2022-02-18 00:15:00,387.32,387.44,387.3,387.4
2022-02-18 00:16:00,387.38,387.42,387.3,387.32
2022-02-18 00:17:00,387.34,387.36,387.22,387.22
2022-02-18 00:18:00,387.2,387.24,387.14,387.18
2022-02-18 00:19:00,387.14,387.18,387.02,387.06
2022-02-18 00:20:00,387.04,387.06,386.94,387.02
2022-02-18 00:21:00,387.04,387.1,387.02,387.1
2022-02-18 00:22:00,387.12,387.26,387.1,387.22
2022-02-18 00:23:00,387.2,387.24,387.16,387.22
2022-02-18 00:24:00,387.22,387.26,387.22,387.22
2022-02-18 00:25:00,387.24,387.26,387.12,387.12
2022-02-18 00:26:00,387.12,387.14,387.04,387.12
2022-02-18 00:27:00,387.08,387.1,387.02,387.06
2022-02-18 00:28:00,387.02,387.08,387.02,387.08
2022-02-18 00:29:00,387.06,387.26,387.06,387.24
2022-02-18 00:30:00,387.26,387.26,387.14,387.2
2022-02-18 00:31:00,387.2,387.2,387.16,387.18
2022-02-18 00:32:00,387.18,387.18,387.12,387.14
2022-02-18 00:33:00,387.16,387.26,387.14,387.26
2022-02-18 00:34:00,387.26,387.38,387.24,387.26
2022-02-18 00:35:00,387.26,387.36,387.26,387.32
2022-02-18 00:36:00,387.32,387.32,387.2,387.24
2022-02-18 00:37:00,387.26,387.32,387.2,387.22
2022-02-18 00:38:00,387.22,387.28,387.16,387.26
2022-02-18 00:39:00,387.3,387.3,387.24,387.28
2022-02-18 00:40:00,387.28,387.36,387.28,387.34
2022-02-18 00:41:00,387.34,387.4,387.3,387.38
2022-02-18 00:42:00,387.38,387.42,387.34,387.4
2022-02-18 00:43:00,387.4,387.52,387.38,387.5
2022-02-18 00:44:00,387.52,387.58,387.52,387.52
2022-02-18 00:45:00,387.56,387.56,387.46,387.52
2022-02-18 00:46:00,387.52,387.92,387.52,387.6
2022-02-18 00:47:00,387.6,387.6,387.38,387.38
2022-02-18 00:48:00,387.4,387.48,387.36,387.36
2022-02-18 00:49:00,387.38,387.4,387.26,387.32
2022-02-18 00:50:00,387.34,387.44,387.34,387.44
2022-02-18 00:51:00,387.44,387.52,387.44,387.48
2022-02-18 00:52:00,387.48,387.56,387.46,387.52
2022-02-18 00:53:00,387.52,387.6,387.52,387.58
2022-02-18 00:54:00,387.58,387.6,387.46,387.5
2022-02-18 00:55:00,387.48,387.48,387.38,387.44
2022-02-18 00:56:00,387.44,387.48,387.42,387.46
2022-02-18 00:57:00,387.46,387.46,387.34,387.34
2022-02-18 00:58:00,387.36,387.36,387.3,387.32
2022-02-18 00:59:00,387.34,387.42,387.3,387.36
2022-02-18 01:00:00,387.36,387.42,387.34,387.34
2022-02-18 01:01:00,387.34,387.36,387.3,387.34
2022-02-18 01:02:00,387.36,387.46,387.36,387.46
2022-02-18 01:03:00,387.46,387.54,387.44,387.48
2022-02-18 01:04:00,387.5,387.52,387.46,387.52
2022-02-18 01:05:00,387.54,387.56,387.48,387.56
2022-02-18 01:06:00,387.58,387.58,387.5,387.54
2022-02-18 01:07:00,387.56,387.56,387.42,387.44
2022-02-18 01:08:00,387.46,387.5,387.44,387.5
2022-02-18 01:09:00,387.48,387.62,387.48,387.56
2022-02-18 01:10:00,387.58,387.68,387.58,387.68
2022-02-18 01:11:00,387.66,387.82,387.66,387.82
2022-02-18 01:12:00,387.82,387.82,387.68,387.7
2022-02-18 01:13:00,387.7,387.74,387.6,387.64
2022-02-18 01:14:00,387.64,387.74,387.64,387.7
2022-02-18 01:15:00,387.7,387.76,387.66,387.74
2022-02-18 01:16:00,387.72,387.92,387.68,387.82
2022-02-18 01:17:00,387.84,387.86,387.74,387.78
2022-02-18 01:18:00,387.78,387.8,387.74,387.76
2022-02-18 01:19:00,387.78,387.82,387.74,387.8
2022-02-18 01:20:00,387.78,387.78,387.64,387.66
2022-02-18 01:21:00,387.66,387.8,387.64,387.8
2022-02-18 01:22:00,387.76,387.78,387.64,387.66
2022-02-18 01:23:00,387.68,387.68,387.58,387.64
2022-02-18 01:24:00,387.62,387.62,387.56,387.62
2022-02-18 01:25:00,387.6,387.64,387.56,387.64
2022-02-18 01:26:00,387.66,387.72,387.62,387.7
2022-02-18 01:27:00,387.7,387.74,387.68,387.7
2022-02-18 01:28:00,387.72,387.74,387.7,387.72
2022-02-18 01:29:00,387.72,387.72,387.6,387.66
2022-02-18 01:30:00,387.66,387.8,387.66,387.74
2022-02-18 01:31:00,387.74,387.76,387.72,387.74
2022-02-18 01:32:00,387.78,387.78,387.7,387.7
2022-02-18 01:33:00,387.72,387.74,387.7,387.74
2022-02-18 01:34:00,387.74,387.78,387.72,387.72
2022-02-18 01:35:00,387.7,387.74,387.7,387.7
2022-02-18 01:36:00,387.72,387.8,387.7,387.78
2022-02-18 01:37:00,387.8,387.82,387.76,387.8
2022-02-18 01:38:00,387.82,387.82,387.78,387.78
2022-02-18 01:39:00,387.78,387.8,387.74,387.8
2022-02-18 01:40:00,387.82,387.82,387.78,387.8
2022-02-18 01:41:00,387.8,387.9,387.8,387.88
2022-02-18 01:42:00,387.88,387.92,387.86,387.88
2022-02-18 01:43:00,387.88,387.88,387.86,387.86
2022-02-18 01:44:00,387.82,387.88,387.82,387.84
2022-02-18 01:45:00,387.88,387.98,387.84,387.96
2022-02-18 01:46:00,387.98,388.02,387.9,387.98
2022-02-18 01:47:00,387.98,388.08,387.96,388.02
2022-02-18 01:48:00,388.02,388.02,387.96,387.98
2022-02-18 01:49:00,387.96,388.02,387.92,387.98
2022-02-18 01:50:00,387.98,388,387.92,387.92
2022-02-18 01:51:00,387.92,387.94,387.88,387.9
2022-02-18 01:52:00,387.9,387.9,387.8,387.82
2022-02-18 01:53:00,387.82,387.86,387.76,387.84
2022-02-18 01:54:00,387.82,387.84,387.76,387.78
2022-02-18 01:55:00,387.76,387.8,387.74,387.8
2022-02-18 01:56:00,387.82,387.84,387.76,387.82
2022-02-18 01:57:00,387.8,387.8,387.66,387.66
2022-02-18 01:58:00,387.68,387.72,387.62,387.7
2022-02-18 01:59:00,387.68,387.74,387.68,387.7
2022-02-18 02:00:00,387.68,387.8,387.68,387.8
2022-02-18 02:01:00,387.8,387.82,387.76,387.82
2022-02-18 02:02:00,387.84,387.84,387.66,387.78
2022-02-18 02:03:00,387.78,387.84,387.76,387.82
2022-02-18 02:04:00,387.82,387.86,387.8,387.8
2022-02-18 02:05:00,387.8,387.82,387.76,387.76
2022-02-18 02:06:00,387.76,387.8,387.76,387.8
2022-02-18 02:07:00,387.8,387.8,387.78,387.78
2022-02-18 02:08:00,387.8,387.8,387.7,387.76
2022-02-18 02:09:00,387.76,387.76,387.68,387.68
2022-02-18 02:10:00,387.7,387.84,387.7,387.82
2022-02-18 02:11:00,387.84,387.96,387.8,387.96
2022-02-18 02:12:00,387.98,387.98,387.92,387.98
2022-02-18 02:13:00,388,388,387.94,387.96
2022-02-18 02:14:00,387.96,387.96,387.86,387.92
2022-02-18 02:15:00,387.92,387.96,387.92,387.96
2022-02-18 02:16:00,387.96,388,387.94,387.98
2022-02-18 02:17:00,387.96,388.06,387.94,388
2022-02-18 02:18:00,388,388,387.98,387.98
2022-02-18 02:19:00,388,388,387.96,387.98
2022-02-18 02:20:00,388,388.14,387.98,388.06
2022-02-18 02:21:00,388.06,388.08,388.02,388.04
2022-02-18 02:22:00,388.02,388.06,388,388
2022-02-18 02:23:00,388,388.08,387.96,388.08
2022-02-18 02:24:00,388.08,388.1,388.04,388.08
2022-02-18 02:25:00,388.06,388.24,388.06,388.2
2022-02-18 02:26:00,388.2,388.22,388.16,388.16
2022-02-18 02:27:00,388.14,388.2,388.1,388.16
2022-02-18 02:28:00,388.16,388.22,388.08,388.2
2022-02-18 02:29:00,388.18,388.2,388.02,388.1
2022-02-18 02:30:00,388.1,388.1,388.1,388.1
2022-02-18 09:00:00,388.16,388.3,387.7,387.82
2022-02-18 09:01:00,387.86,387.86,387.56,387.6
2022-02-18 09:02:00,387.58,387.6,387.46,387.52
2022-02-18 09:03:00,387.5,387.76,387.5,387.72
2022-02-18 09:04:00,387.68,387.7,387.52,387.6
2022-02-18 09:05:00,387.56,387.76,387.56,387.7
2022-02-18 09:06:00,387.72,387.72,387.58,387.66
2022-02-18 09:07:00,387.64,387.66,387.58,387.64
2022-02-18 09:08:00,387.62,387.66,387.58,387.58
2022-02-18 09:09:00,387.6,387.62,387.56,387.6
2022-02-18 09:10:00,387.6,387.64,387.56,387.6
2022-02-18 09:11:00,387.64,387.8,387.58,387.78
2022-02-18 09:12:00,387.78,387.84,387.78,387.82
2022-02-18 09:13:00,387.82,387.84,387.78,387.78
2022-02-18 09:14:00,387.78,387.78,387.62,387.7
2022-02-18 09:15:00,387.7,387.72,387.62,387.66
2022-02-18 09:16:00,387.66,387.68,387.64,387.66
2022-02-18 09:17:00,387.66,387.78,387.66,387.76
2022-02-18 09:18:00,387.74,387.78,387.66,387.68
2022-02-18 09:19:00,387.7,387.7,387.66,387.66
2022-02-18 09:20:00,387.68,387.68,387.6,387.64
2022-02-18 09:21:00,387.66,387.7,387.62,387.66
2022-02-18 09:22:00,387.66,387.68,387.66,387.66
2022-02-18 09:23:00,387.68,387.78,387.68,387.76
2022-02-18 09:24:00,387.78,387.8,387.72,387.74
2022-02-18 09:25:00,387.74,387.78,387.7,387.72
2022-02-18 09:26:00,387.74,387.78,387.74,387.76
2022-02-18 09:27:00,387.78,387.8,387.78,387.8
2022-02-18 09:28:00,387.8,387.8,387.72,387.72
2022-02-18 09:29:00,387.72,387.74,387.66,387.72
2022-02-18 09:30:00,387.74,387.86,387.72,387.82
2022-02-18 09:31:00,387.84,387.96,387.82,387.88
2022-02-18 09:32:00,387.86,387.88,387.44,387.46
2022-02-18 09:33:00,387.48,387.6,387.32,387.38
2022-02-18 09:34:00,387.38,387.38,387.22,387.22
2022-02-18 09:35:00,387.2,387.3,387.02,387.1
2022-02-18 09:36:00,387.12,387.24,386.88,386.94
2022-02-18 09:37:00,386.94,386.98,386.66,386.7
2022-02-18 09:38:00,386.68,386.84,386.68,386.68
2022-02-18 09:39:00,386.72,386.84,386.68,386.7
2022-02-18 09:40:00,386.66,386.9,386.66,386.88
2022-02-18 09:41:00,386.9,386.96,386.76,386.82
2022-02-18 09:42:00,386.84,386.86,386.72,386.74
2022-02-18 09:43:00,386.76,386.86,386.76,386.84
2022-02-18 09:44:00,386.84,386.88,386.76,386.78
2022-02-18 09:45:00,386.78,386.82,386.76,386.78
2022-02-18 09:46:00,386.78,386.84,386.76,386.84
2022-02-18 09:47:00,386.82,386.84,386.76,386.84
2022-02-18 09:48:00,386.8,386.84,386.74,386.8
2022-02-18 09:49:00,386.82,386.86,386.8,386.84
2022-02-18 09:50:00,386.84,386.86,386.76,386.78
2022-02-18 09:51:00,386.76,386.8,386.72,386.74
2022-02-18 09:52:00,386.74,386.8,386.72,386.72
2022-02-18 09:53:00,386.72,386.74,386.52,386.66
2022-02-18 09:54:00,386.66,386.78,386.66,386.72
2022-02-18 09:55:00,386.74,386.74,386.56,386.56
2022-02-18 09:56:00,386.56,386.58,386.16,386.22
2022-02-18 09:57:00,386.22,386.32,386.08,386.2
2022-02-18 09:58:00,386.22,386.22,386.08,386.16
2022-02-18 09:59:00,386.18,386.32,386.12,386.32
2022-02-18 10:00:00,386.36,386.46,386.32,386.42
2022-02-18 10:01:00,386.42,386.44,386.26,386.3
2022-02-18 10:02:00,386.28,386.34,386.2,386.32
2022-02-18 10:03:00,386.32,386.44,386.32,386.42
2022-02-18 10:04:00,386.4,386.56,386.4,386.52
2022-02-18 10:05:00,386.52,386.52,386.36,386.42
2022-02-18 10:06:00,386.42,386.44,386.3,386.32
2022-02-18 10:07:00,386.34,386.34,386.2,386.26
2022-02-18 10:08:00,386.26,386.44,386.22,386.36
2022-02-18 10:09:00,386.36,386.4,386.34,386.34
2022-02-18 10:10:00,386.38,386.48,386.36,386.48
2022-02-18 10:11:00,386.46,386.5,386.44,386.44
2022-02-18 10:12:00,386.46,386.46,386.32,386.34
2022-02-18 10:13:00,386.32,386.42,386.32,386.38
2022-02-18 10:14:00,386.38,386.5,386.38,386.5
2022-02-18 10:15:00,386.5,386.5,386.5,386.5
2022-02-18 10:30:00,386.58,386.78,386.56,386.78
2022-02-18 10:31:00,386.8,386.86,386.8,386.84
2022-02-18 10:32:00,386.82,386.82,386.72,386.76
2022-02-18 10:33:00,386.8,386.82,386.76,386.76
2022-02-18 10:34:00,386.78,386.8,386.74,386.76
2022-02-18 10:35:00,386.76,386.84,386.74,386.84
2022-02-18 10:36:00,386.84,386.84,386.7,386.74
2022-02-18 10:37:00,386.72,386.76,386.7,386.74
2022-02-18 10:38:00,386.74,386.76,386.7,386.7
2022-02-18 10:39:00,386.7,386.72,386.68,386.72
2022-02-18 10:40:00,386.7,386.76,386.68,386.74
2022-02-18 10:41:00,386.76,386.82,386.76,386.78
2022-02-18 10:42:00,386.8,386.8,386.74,386.76
2022-02-18 10:43:00,386.76,386.8,386.74,386.76
2022-02-18 10:44:00,386.76,386.78,386.76,386.78
2022-02-18 10:45:00,386.76,386.82,386.76,386.82
2022-02-18 10:46:00,386.8,386.8,386.76,386.8
2022-02-18 10:47:00,386.8,386.86,386.8,386.86
2022-02-18 10:48:00,386.86,386.86,386.76,386.76
2022-02-18 10:49:00,386.76,386.82,386.74,386.78
2022-02-18 10:50:00,386.78,386.78,386.7,386.7
2022-02-18 10:51:00,386.7,386.72,386.68,386.72
2022-02-18 10:52:00,386.7,386.72,386.64,386.66
2022-02-18 10:53:00,386.68,386.7,386.6,386.64
2022-02-18 10:54:00,386.62,386.62,386.54,386.56
2022-02-18 10:55:00,386.56,386.66,386.56,386.66
2022-02-18 10:56:00,386.66,386.72,386.66,386.68
2022-02-18 10:57:00,386.7,386.7,386.64,386.68
2022-02-18 10:58:00,386.66,386.7,386.64,386.7
2022-02-18 10:59:00,386.68,386.72,386.66,386.72
2022-02-18 11:00:00,386.66,386.76,386.64,386.74
2022-02-18 11:01:00,386.72,386.78,386.72,386.72
2022-02-18 11:02:00,386.72,386.78,386.72,386.76
2022-02-18 11:03:00,386.76,386.78,386.74,386.74
2022-02-18 11:04:00,386.78,386.82,386.76,386.82
2022-02-18 11:05:00,386.8,386.82,386.76,386.76
2022-02-18 11:06:00,386.76,386.78,386.72,386.74
2022-02-18 11:07:00,386.74,386.76,386.72,386.74
2022-02-18 11:08:00,386.76,386.8,386.76,386.76
2022-02-18 11:09:00,386.78,386.82,386.76,386.76
2022-02-18 11:10:00,386.76,386.8,386.74,386.78
2022-02-18 11:11:00,386.78,386.78,386.76,386.78
2022-02-18 11:12:00,386.78,386.8,386.78,386.78
2022-02-18 11:13:00,386.78,386.84,386.78,386.82
2022-02-18 11:14:00,386.82,386.84,386.82,386.84
2022-02-18 11:15:00,386.84,386.84,386.76,386.82
2022-02-18 11:16:00,386.8,386.8,386.7,386.76
2022-02-18 11:17:00,386.76,386.78,386.72,386.72
2022-02-18 11:18:00,386.76,386.86,386.74,386.8
2022-02-18 11:19:00,386.82,386.84,386.8,386.8
2022-02-18 11:20:00,386.8,386.82,386.76,386.76
2022-02-18 11:21:00,386.76,386.78,386.74,386.74
2022-02-18 11:22:00,386.74,386.78,386.74,386.74
2022-02-18 11:23:00,386.72,386.74,386.7,386.72
2022-02-18 11:24:00,386.72,386.74,386.7,386.72
2022-02-18 11:25:00,386.72,386.74,386.7,386.7
2022-02-18 11:26:00,386.72,386.74,386.7,386.74
2022-02-18 11:27:00,386.72,386.72,386.68,386.7
2022-02-18 11:28:00,386.7,386.74,386.68,386.74
2022-02-18 11:29:00,386.74,386.82,386.72,386.78
2022-02-18 11:30:00,NaN,NaN,NaN,NaN
2022-02-18 13:30:00,386.76,386.76,386.58,386.7
2022-02-18 13:31:00,386.68,386.76,386.66,386.7
2022-02-18 13:32:00,386.7,386.74,386.68,386.72
2022-02-18 13:33:00,386.72,386.78,386.7,386.74
2022-02-18 13:34:00,386.74,386.82,386.74,386.78
2022-02-18 13:35:00,386.8,386.82,386.76,386.82
2022-02-18 13:36:00,386.8,386.82,386.78,386.8
2022-02-18 13:37:00,386.82,386.84,386.78,386.82
2022-02-18 13:38:00,386.82,386.84,386.78,386.84
2022-02-18 13:39:00,386.84,386.92,386.84,386.92
2022-02-18 13:40:00,386.94,387.12,386.94,387.04
2022-02-18 13:41:00,387.08,387.28,387.08,387.1
2022-02-18 13:42:00,387.1,387.14,386.98,387.06
2022-02-18 13:43:00,387.06,387.1,387.02,387.06
2022-02-18 13:44:00,387.06,387.14,387.04,387.1
2022-02-18 13:45:00,387.1,387.2,387.08,387.2
2022-02-18 13:46:00,387.2,387.22,387.18,387.22
2022-02-18 13:47:00,387.22,387.24,387.12,387.2
2022-02-18 13:48:00,387.22,387.26,387.2,387.24
2022-02-18 13:49:00,387.26,387.26,387.18,387.2
2022-02-18 13:50:00,387.2,387.26,387.2,387.24
2022-02-18 13:51:00,387.24,387.28,387.16,387.16
2022-02-18 13:52:00,387.16,387.18,387.06,387.12
2022-02-18 13:53:00,387.14,387.16,387,387.02
2022-02-18 13:54:00,387.02,387.08,387.02,387.06
2022-02-18 13:55:00,387.06,387.08,387.04,387.04
2022-02-18 13:56:00,387.02,387.14,387.02,387.08
2022-02-18 13:57:00,387.08,387.1,387.04,387.06
2022-02-18 13:58:00,387.04,387.06,386.96,386.96
2022-02-18 13:59:00,386.96,386.98,386.86,386.88
2022-02-18 14:00:00,386.9,387,386.82,386.98
2022-02-18 14:01:00,387,387.02,386.94,387
2022-02-18 14:02:00,386.98,387.06,386.98,387.06
2022-02-18 14:03:00,387.06,387.06,386.9,386.9
2022-02-18 14:04:00,386.88,386.96,386.86,386.86
2022-02-18 14:05:00,386.86,386.96,386.86,386.9
2022-02-18 14:06:00,386.9,386.92,386.82,386.82
2022-02-18 14:07:00,386.86,386.86,386.82,386.86
2022-02-18 14:08:00,386.84,386.86,386.76,386.78
2022-02-18 14:09:00,386.76,386.78,386.7,386.76
2022-02-18 14:10:00,386.74,386.8,386.72,386.74
2022-02-18 14:11:00,386.72,386.78,386.7,386.74
2022-02-18 14:12:00,386.74,386.8,386.7,386.76
2022-02-18 14:13:00,386.78,386.8,386.72,386.72
2022-02-18 14:14:00,386.72,386.8,386.7,386.7
2022-02-18 14:15:00,386.72,386.78,386.72,386.76
2022-02-18 14:16:00,386.76,386.84,386.76,386.84
2022-02-18 14:17:00,386.84,386.84,386.74,386.76
2022-02-18 14:18:00,386.78,386.78,386.7,386.7
2022-02-18 14:19:00,386.68,386.78,386.64,386.76
2022-02-18 14:20:00,386.76,386.76,386.68,386.7
2022-02-18 14:21:00,386.7,386.74,386.66,386.66
2022-02-18 14:22:00,386.7,386.76,386.68,386.74
2022-02-18 14:23:00,386.74,386.74,386.7,386.74
2022-02-18 14:24:00,386.76,386.76,386.72,386.76
2022-02-18 14:25:00,386.74,386.78,386.72,386.78
2022-02-18 14:26:00,386.78,386.8,386.7,386.74
2022-02-18 14:27:00,386.74,386.82,386.74,386.82
2022-02-18 14:28:00,386.84,386.86,386.8,386.84
2022-02-18 14:29:00,386.86,386.86,386.8,386.8
2022-02-18 14:30:00,386.84,386.84,386.74,386.74
2022-02-18 14:31:00,386.74,386.78,386.72,386.78
2022-02-18 14:32:00,386.78,386.8,386.72,386.78
2022-02-18 14:33:00,386.76,386.76,386.7,386.74
2022-02-18 14:34:00,386.74,386.78,386.74,386.78
2022-02-18 14:35:00,386.76,386.78,386.74,386.76
2022-02-18 14:36:00,386.76,386.78,386.72,386.74
2022-02-18 14:37:00,386.74,386.76,386.7,386.72
2022-02-18 14:38:00,386.72,386.84,386.7,386.78
2022-02-18 14:39:00,386.8,386.8,386.76,386.78
2022-02-18 14:40:00,386.76,386.78,386.68,386.74
2022-02-18 14:41:00,386.72,386.76,386.7,386.7
2022-02-18 14:42:00,386.72,386.74,386.68,386.74
2022-02-18 14:43:00,386.74,386.76,386.7,386.76
2022-02-18 14:44:00,386.76,386.8,386.74,386.76
2022-02-18 14:45:00,386.76,386.76,386.72,386.76
2022-02-18 14:46:00,386.74,386.78,386.74,386.78
2022-02-18 14:47:00,386.78,386.8,386.76,386.78
2022-02-18 14:48:00,386.78,386.78,386.72,386.74
2022-02-18 14:49:00,386.76,386.8,386.74,386.78
2022-02-18 14:50:00,386.76,386.78,386.72,386.76
2022-02-18 14:51:00,386.76,386.78,386.74,386.76
2022-02-18 14:52:00,386.76,386.84,386.76,386.84
2022-02-18 14:53:00,386.82,386.84,386.78,386.78
2022-02-18 14:54:00,386.82,386.82,386.76,386.8
2022-02-18 14:55:00,386.8,386.8,386.7,386.72
2022-02-18 14:56:00,386.74,386.76,386.68,386.7
2022-02-18 14:57:00,386.7,386.74,386.7,386.7
2022-02-18 14:58:00,386.72,386.76,386.68,386.7
2022-02-18 14:59:00,386.68,386.74,386.62,386.64
2022-02-18 15:00:00,386.64,386.64,386.64,386.64
2022-02-18 21:00:00,386.88,386.9,386.68,386.84
2022-02-18 21:01:00,386.88,387.14,386.82,387.12
2022-02-18 21:02:00,387.08,387.14,386.88,386.9
2022-02-18 21:03:00,386.9,386.98,386.86,386.94
2022-02-18 21:04:00,386.94,386.96,386.72,386.74
2022-02-18 21:05:00,386.76,386.84,386.62,386.76
2022-02-18 21:06:00,386.78,386.88,386.76,386.86
2022-02-18 21:07:00,386.84,386.86,386.7,386.78
2022-02-18 21:08:00,386.76,386.8,386.62,386.72
2022-02-18 21:09:00,386.72,387.26,386.7,387.12
2022-02-18 21:10:00,387.08,387.1,386.96,387.08
2022-02-18 21:11:00,387.08,387.24,386.98,387.24
2022-02-18 21:12:00,387.2,387.4,387.12,387.32
2022-02-18 21:13:00,387.32,387.32,387.08,387.22
2022-02-18 21:14:00,387.22,387.46,387.2,387.38
2022-02-18 21:15:00,387.4,387.42,387.28,387.34
2022-02-18 21:16:00,387.32,387.36,387.26,387.28
2022-02-18 21:17:00,387.26,387.3,387.24,387.24
2022-02-18 21:18:00,387.22,387.32,387.22,387.24
2022-02-18 21:19:00,387.22,387.8,387.22,387.68
2022-02-18 21:20:00,387.7,387.7,387.46,387.48
2022-02-18 21:21:00,387.5,387.64,387.5,387.64
2022-02-18 21:22:00,387.62,387.64,387.5,387.56
2022-02-18 21:23:00,387.56,387.62,387.46,387.6
2022-02-18 21:24:00,387.58,387.66,387.54,387.6
2022-02-18 21:25:00,387.6,387.76,387.56,387.7
2022-02-18 21:26:00,387.7,387.8,387.58,387.78
2022-02-18 21:27:00,387.78,387.86,387.76,387.78
2022-02-18 21:28:00,387.76,387.78,387.66,387.76
2022-02-18 21:29:00,387.76,387.88,387.74,387.84
2022-02-18 21:30:00,387.82,387.88,387.7,387.82
2022-02-18 21:31:00,387.86,387.94,387.82,387.84
2022-02-18 21:32:00,387.86,387.94,387.84,387.94
2022-02-18 21:33:00,387.92,387.96,387.8,387.82
2022-02-18 21:34:00,387.82,387.82,387.62,387.68
2022-02-18 21:35:00,387.68,387.8,387.66,387.7
2022-02-18 21:36:00,387.68,387.68,387.44,387.46
2022-02-18 21:37:00,387.46,387.52,387.32,387.34
2022-02-18 21:38:00,387.36,387.54,387.36,387.4
2022-02-18 21:39:00,387.42,387.42,387.28,387.32
2022-02-18 21:40:00,387.34,387.38,387.26,387.26
2022-02-18 21:41:00,387.28,387.38,387.22,387.36
2022-02-18 21:42:00,387.38,387.5,387.36,387.46
2022-02-18 21:43:00,387.46,387.66,387.38,387.6
2022-02-18 21:44:00,387.6,387.68,387.58,387.64
2022-02-18 21:45:00,387.66,387.72,387.56,387.58
2022-02-18 21:46:00,387.58,387.62,387.3,387.3
2022-02-18 21:47:00,387.32,387.4,387.3,387.38
2022-02-18 21:48:00,387.38,387.44,387.3,387.34
2022-02-18 21:49:00,387.3,387.34,387.28,387.28
2022-02-18 21:50:00,387.28,387.52,387.28,387.48
2022-02-18 21:51:00,387.5,387.52,387.34,387.34
2022-02-18 21:52:00,387.34,387.34,386.98,387.1
2022-02-18 21:53:00,387.08,387.2,387.06,387.18
2022-02-18 21:54:00,387.22,387.24,387.1,387.2
2022-02-18 21:55:00,387.2,387.24,387.02,387.06
2022-02-18 21:56:00,387.08,387.18,387.04,387.14
2022-02-18 21:57:00,387.16,387.3,387.14,387.22
2022-02-18 21:58:00,387.22,387.22,387.12,387.16
2022-02-18 21:59:00,387.16,387.18,387.08,387.1
2022-02-18 22:00:00,387.08,387.36,387.08,387.2
2022-02-18 22:01:00,387.18,387.22,387.08,387.12
2022-02-18 22:02:00,387.12,387.18,387.08,387.1
2022-02-18 22:03:00,387.1,387.18,387.1,387.16
2022-02-18 22:04:00,387.14,387.16,387.12,387.12
2022-02-18 22:05:00,387.16,387.24,387.12,387.18
2022-02-18 22:06:00,387.2,387.38,387.2,387.34
2022-02-18 22:07:00,387.32,387.38,387.3,387.32
2022-02-18 22:08:00,387.32,387.32,387.18,387.18
2022-02-18 22:09:00,387.18,387.38,387.18,387.38
2022-02-18 22:10:00,387.34,387.38,387.22,387.32
2022-02-18 22:11:00,387.3,387.42,387.3,387.4
2022-02-18 22:12:00,387.34,387.44,387.32,387.4
2022-02-18 22:13:00,387.4,387.4,387.32,387.34
